clID,Count
30070,2
30071,2
30072,2
30073,1
30074,2
30075,1
30076,2
30077,6
30078,5
30079,4
30080,2
30081,1
30082,1
30083,2
30084,1
30085,3
30086,2
30087,3
30088,12
30089,3
30090,2
30091,2
30092,1
30093,1
30094,1
30095,2
30096,1
30097,2
30098,3
30099,3
30100,2
30101,2
30102,2
30103,3
30104,3
30105,1
30106,3
30108,2
30110,1
30111,1
30113,1
30114,2
30115,3
30116,3
30117,1
30118,2
30120,1
30121,6
30125,6
30126,1
30130,2
30131,1
30136,1
30138,1
30139,1
30140,1
30141,1
30142,1
30144,1
30145,1
30148,3
30149,1
30151,1
30153,1
30156,1
30157,1
30158,1
30159,2
30160,14
30161,1
30162,1
30163,1
30166,1
30167,1
30168,1
30169,1
30170,1
30171,1
30172,1
30173,1
30174,3
30175,1
30176,1
30177,1
30178,1
30180,1
30181,1
30182,1
30183,1
30185,1
30186,1
30187,1
30189,1
30190,1
30191,2
30192,1
30193,1
30194,2
30195,1
30197,1
30198,2
30199,1
30200,1
30202,3
30204,2
30205,2
30207,1
30208,1
30209,2
30210,1
30213,1
30214,1
30215,1
30216,2
30217,2
30218,1
30219,1
30220,3
30221,1
30223,1
30227,1
30229,4
30230,1
30231,2
30233,1
30234,1
30235,1
30237,5
30241,1
30242,2
30243,2
30244,1
30245,1
30246,1
30247,3
30248,1
30249,2
30251,1
30252,2
30253,1
30254,2
30255,3
30256,1
30257,2
30258,2
30259,1
30260,1
30262,3
30263,1
30267,1
30268,1
30269,1
30271,1
30272,1
30273,2
30274,4
30275,1
30276,1
30277,1
30278,1
30279,1
30280,1
30281,1
30283,1
30284,5
30286,1
30287,1
30288,5
30289,11
30290,3
30292,1
30293,1
30294,1
30295,1
30296,1
30297,1
30298,1
30299,1
30300,1
30302,6
30304,1
30306,1
30307,1
30308,1
30309,1
30310,1
30312,1
30315,1
30316,1
30317,1
30319,2
30321,1
30323,2
30327,1
30329,1
30332,2
30333,6
30334,1
30335,1
30338,2
30339,1
30340,1
30341,1
30342,1
30345,1
30346,1
30349,1
30350,1
30351,2
30352,2
30353,1
30354,1
30357,1
30358,1
30359,1
30361,1
30362,2
30363,1
30364,1
30365,1
30366,1
30367,1
30368,4
30369,1
30370,1
30371,1
30372,1
30373,1
30374,1
30375,2
30376,1
30377,1
30378,1
30379,1
30380,1
30382,2
30383,1
30384,1
30385,1
30388,1
30389,1
30390,1
30391,1
30392,1
30393,2
30394,1
30395,1
30399,1
30400,1
30401,1
30403,1
30404,1
30405,1
30409,1
30410,1
30411,1
30413,1
30415,1
30416,1
30500,1
30501,1
32002,1
32003,1
40001,2
40004,2
40007,2
40008,1
40009,1
40011,3
40012,1
40014,1
40016,1
40017,2
40018,3
40019,3
40020,1
40021,1
40022,5
40023,1
40026,2
40027,1
40028,1
40029,5
40030,1
40031,1
40032,2
40033,1
40035,2
40036,1
40037,2
40039,1
40040,1
40041,2
40042,2
40044,2
40045,2
40046,1
40047,6
40048,1
40049,1
40051,1
40052,1
40054,1
40055,1
40056,1
40058,1
40059,3
40060,3
40061,8
40062,1
40063,1
40064,1
40065,6
40066,4
40067,3
40070,1
40071,2
40072,4
40073,1
40074,8
40075,1
40076,2
40077,2
40078,2
40079,1
40080,2
40081,5
40082,1
40083,2
40084,2
40085,2
40086,3
40087,2
40088,3
40089,2
40090,2
40091,2
40092,1
40093,2
40094,1
40096,1
40097,3
40099,1
40100,2
40101,2
40102,1
40103,1
40104,3
40105,2
40106,2
40107,1
40108,1
40109,2
40110,2
40111,2
40112,3
40113,1
40115,2
40116,3
40117,1
40118,4
40119,2
40120,1
40121,2
40122,1
40123,2
40124,2
40125,2
40126,2
40127,1
40128,3
40129,2
40130,1
40131,1
40133,1
40134,1
40135,2
40136,2
40137,1
40139,1
40140,1
40142,1
40143,2
40144,2
40145,8
40146,5
40147,1
40148,4
40149,2
40150,1
40151,2
40152,2
40153,1
40154,2
40156,1
40157,1
40158,2
40159,2
40160,1
40161,3
40162,3
40168,2
40169,1
40170,1
40171,4
40175,2
40176,1
40179,2
40180,1
40181,2
40182,1
40183,1
40184,1
40185,1
40186,12
40187,1
40191,1
40199,4
41000,2
50004,1
50006,1
50007,1
50009,5
50011,1
50013,1
50014,1
50017,1
50021,3
50029,1
50032,3
50034,1
50035,1
50037,1
50038,1
50040,1
50041,1
50042,1
50043,1
50044,1
50045,1
50046,1
50047,1
50048,1
50049,1
50052,4
50053,1
50062,1
50079,3
50080,1
50083,1
50084,4
50085,1
50087,1
50088,1
50089,3
50090,1
50094,3
50095,1
50096,1
50105,1
50110,5
50113,2
50114,1
50115,7
50117,1
50118,1
50120,1
50121,1
50122,1
50123,1
50125,1
50126,1
50127,1
50130,2
50134,3
50135,1
50140,2
50143,1
50146,1
50147,1
50148,1
50149,1
50150,1
50153,1
50154,1
50155,1
50156,1
50157,1
50160,3
50163,2
50165,1
50166,1
50167,1
50168,1
50169,1
50171,1
50172,1
50173,1
50174,2
50175,3
50176,2
50177,2
50178,1
50179,1
50180,1
50181,1
50182,1
50183,1
50184,1
50185,1
50186,1
50187,1
50188,1
50189,2
50190,1
50191,1
50192,2
50193,1
50194,1
50195,1
50196,1
50197,1
50198,2
50199,1
50200,1
50202,1
50204,1
50206,6
50208,1
50210,2
50211,1
50212,1
50214,1
50303,1
50304,6
50305,1
50306,6
50308,1
50310,6
50311,1
50316,5
50317,3
50318,6
50319,3
50323,1
50325,1
50337,1
50338,1
50342,1
50343,3
50344,1
50346,1
50347,5
50348,2
50349,1
50350,2
50354,3
50355,1
50357,1
50358,2
50359,1
50360,1
50375,1
50376,1
50377,1
50378,1
50379,2
50380,1
50381,3
50382,1
50384,2
50385,2
50386,2
50388,1
50389,1
50390,2
50391,2
50392,1
50393,4
50394,2
50395,1
50396,1
50397,1
50398,1
50399,2
50400,1
50401,1
50402,1
50403,5
50405,3
50406,2
50407,1
50408,1
50411,1
50416,1
50417,1
50418,1
50421,1
50422,1
50423,1
50424,1
50425,2
50427,1
50428,1
50429,2
50430,1
50431,3
50432,2
50433,1
50434,1
50437,1
50438,1
50439,1
50440,3
50441,1
50442,2
50443,1
50444,1
50445,2
50446,1
50448,2
50449,3
50450,1
50451,1
50452,1
50453,1
50454,3
50455,1
50457,4
50458,2
50459,2
50460,2
50462,1
50463,1
50464,1
50466,1
50467,1
50468,1
50469,4
50470,2
50471,1
50473,1
50474,1
50475,1
50476,1
50477,1
50478,1
50479,1
50482,1
50483,1
50484,1
50485,1
50486,1
50487,1
50488,1
50489,1
50490,1
50491,1
50492,1
50493,1
50494,1
50495,2
50496,1
50497,1
50498,1
50499,1
51000,2
51001,3
51002,1
EVT-2012-Summer_Olympics,2
EVT-27th-World-Gas-Conference,2
EVT-Amesbury-poisoning,2
EVT-Annexation-of-Crimea,4
EVT-Armageddon,1
EVT-Battle-of-Vienna,1
EVT-Black-Friday,3
EVT-Brexit,1465
EVT-Brexit-Referendum,22
EVT-Brexit-Repeated-Referendum,2
EVT-Bulgarian-Presidency-EU,46
EVT-Bulgarian-Presidency-EU ,4
EVT-COP24,1
EVT-Central-and-Eastern-Europe-as-a-gas-gateway-to-Europe,1
EVT-Chequers-Cabinet-Meeting,2
EVT-Christmas,16
EVT-Cold-War,3
EVT-ColloseoRosso,1
EVT-Conference-Doprava-2018+,1
EVT-Czexit,5
EVT-Dexit,1
EVT-EU-Ukraine-summit,1
EVT-Easter,5
EVT-Economics-vs-geopolitic-Nord-Stream-2-Ukraine-and-Europes-energy-security,1
EVT-Eeaster,2
EVT-Emma,1
EVT-Energiewende,1
EVT-Euronest,2
EVT-Europe-Day,1
EVT-European-Union-a-Never-closer-Union,1
EVT-FIFA-World-Cup,9
EVT-Formula-1,2
EVT-Fort-Trump,1
EVT-Frexit,1
EVT-Good-Friday,5
EVT-Great-Privatization-Poland,1
EVT-Great-Siege-of-Malta,1
EVT-Hexit,1
EVT-Hurricane-Florence,1
EVT-International-Arctic-Forum-2019,1
EVT-Invasion-of-Georgia,1
EVT-Italexit,3
EVT-Jihad,1
EVT-Munich-Conference-On-Security,6
EVT-NATO-Parliamentary-Assembly.,1
EVT-Olympics,1
EVT-Operation-Olive-Branch,1
EVT-Operation-Sofia,1
EVT-People's-Voice-Campaign,2
EVT-Polexit,2
EVT-Polish-Economic-Forum,2
EVT-Polska-Eire-Festival,1
EVT-Prepare-for-Brexit-Implications-for-European-Business,1
EVT-Project-Fear,1
EVT-Resolute-Support,1
EVT-Risorgimento,1
EVT-SPIGF-Forum,1
EVT-Saint-Patricks-Day,2
EVT-Saint-Patricks-Festival,1
EVT-Saint-Petersburg-International-Gas-Forum,1
EVT-Scripals'-poisoning,2
EVT-Skripal-Affair,2
EVT-Stop-Brexit,1
EVT-Summit-G20,1
EVT-Summit-G7,1
EVT-Summit-NATO,1
EVT-TU-Doors-Open-Days-2018,1
EVT-Tea-Party,1
EVT-The-Brussels-Summit-A-Future-for-Europe,1
EVT-The-Holocaust,1
EVT-UEFA-Europa-League,1
EVT-Vostok-2018-East-2018-Military-exercise,1
EVT-Vote Leave Campaign,3
EVT-WWI,2
EVT-WWII,14
EVT-Weimar-Summit,1
EVT-Windrush-scandal,1
EVT-World-Economic-Forum-Davos,2
EVT-World-Economic-Forum-Petersburg,1
EVT-World-War-II,2
EVT-protest-Islamabad-against-freeing-Asia-Bibi,1
GPE-Addis-Ababa,1
GPE-Afghanistan,7
GPE-Afrin,1
GPE-Agra,1
GPE-Algeria,3
GPE-Alicante,9
GPE-Amman,1
GPE-Amsterdam,16
GPE-Angouleme,1
GPE-Ankara,7
GPE-Aqaba,1
GPE-Armenia,3
GPE-Asgardia,1
GPE-Ateny,2
GPE-Athens,6
GPE-Atlanta,1
GPE-Australia,8
GPE-Austria,55
GPE-Ayr,1
GPE-Azerbaijan,3
GPE-Babajevo,1
GPE-Bahamas,1
GPE-Baku,1
GPE-Balice,3
GPE-Balkans,1
GPE-Balochistan,1
GPE-Bangalor,1
GPE-Barcelona,21
GPE-Bari,1
GPE-Barry,1
GPE-Basti-Lashari,1
GPE-Bautzen,2
GPE-Bavaria,1
GPE-Beijing,5
GPE-Belarus,25
GPE-Belfast,15
GPE-Belgium,276
GPE-Bergamo,3
GPE-Bergerac,1
GPE-Berlin,207
GPE-Bern,2
GPE-Billund,2
GPE-Birmingham,9
GPE-Blagoevgrad,1
GPE-Bohemia,1
GPE-Bologna,6
GPE-Bonn,4
GPE-Bordeaux,1
GPE-Borovets-Bulgaria,1
GPE-Bournemouth,1
GPE-Brandenburg,1
GPE-Bratislava,7
GPE-Brazil,4
GPE-Bremen,6
GPE-Brindisi,1
GPE-Bristol,10
GPE-Britain,1
GPE-Brno,2
GPE-Broughton,1
GPE-Brunei,2
GPE-Brunsbuttel,2
GPE-Brussles,498
GPE-Bucharest,28
GPE-Budapest,4
GPE-Bulgaria,163
GPE-Burgas,4
GPE-Burgas-Bulgaria,1
GPE-Bydgoszcz,3
GPE-Cagliari,2
GPE-Calafat,1
GPE-Calais,5
GPE-California-State,1
GPE-Cameroon,1
GPE-Canada,67
GPE-Cardiff,7
GPE-Castellon,1
GPE-Chania,1
GPE-Chatel-Saint-Denis,1
GPE-Chemnitz,2
GPE-Chile,2
GPE-China,53
GPE-Chisinau,1
GPE-Chrzanow,1
GPE-City-of-London,8
GPE-Cologne,6
GPE-Copenhagen,11
GPE-Cork,2
GPE-Cornwall,7
GPE-Courcelles,1
GPE-Coventry,1
GPE-Crimea,19
GPE-Croatia,3
GPE-Cuba,2
GPE-Cyprus,9
GPE-Czech-Republic,161
GPE-Czechoslovakia,2
GPE-Damascus,2
GPE-Davos,7
GPE-Delhi,1
GPE-Den-Bosch,1
GPE-Denmark,153
GPE-Deutschneudorf,1
GPE-Dimitrovgrad-Bulgaria,1
GPE-Dordogne,1
GPE-Douma,1
GPE-Dover,7
GPE-Dresden,4
GPE-Dubai,3
GPE-Dublin,74
GPE-Duisburg,1
GPE-Dusseldorf,6
GPE-Ealing,1
GPE-Edinburgh,6
GPE-Egypt,1
GPE-Eilat,1
GPE-Eindhoven,10
GPE-Eljat,1
GPE-Ellesmere-Port,2
GPE-England,35
GPE-Erythrea,1
GPE-Essen,1
GPE-Essex,1
GPE-Estonia,17
GPE-Ethiopia,1
GPE-Eymet,1
GPE-Faisalabad,1
GPE-Filton,1
GPE-Finland,100
GPE-Florence,6
GPE-France,165
GPE-Frankfurt-am-Main,39
GPE-Gdansk,8
GPE-Geneva,2
GPE-Georgia,6
GPE-Georgia-US-state,1
GPE-Germany,976
GPE-Gers,2
GPE-Ghent,3
GPE-Gibraltar,10
GPE-Girona,2
GPE-Giurgiu,1
GPE-Glasgow,7
GPE-Goerlitz,4
GPE-Gormanston,1
GPE-Gotland,1
GPE-Great-Britain,1970
GPE-Greater-London,2
GPE-Greece,33
GPE-Greifswald,31
GPE-Gryazovets,1
GPE-Göteborg,1
GPE-Haiti,1
GPE-Hamburg,7
GPE-Hanoi,1
GPE-Havering,1
GPE-Helsinki,8
GPE-Hertfordshire,1
GPE-Hertogenbosch,2
GPE-Holand,2
GPE-Holland,189
GPE-Hong-Kong,3
GPE-Hungary,32
GPE-Iceland,6
GPE-Ihtiman,1
GPE-India,18
GPE-Indonesia,2
GPE-Iran,27
GPE-Iraq,4
GPE-Ireland,325
GPE-Islamabad,66
GPE-Islamic-State-of-Iraq-and-the-Levant,4
GPE-Israel,6
GPE-Istanbul,3
GPE-Italy,215
GPE-Itanwali,1
GPE-Ittanwali,5
GPE-Izmir-Turkey,1
GPE-Jablonne-v-Podjestedi,1
GPE-Japan,15
GPE-Jerusalem,1
GPE-Jesionka,2
GPE-Johannesburg,1
GPE-Jordan,1
GPE-Kamienna-Góra,1
GPE-Karachi,18
GPE-Karlsruhe,4
GPE-Katowice,4
GPE-Kazakhstan,2
GPE-Kent,2
GPE-Kenya,1
GPE-Kera-alam,1
GPE-Kerala,3
GPE-Kerry,1
GPE-Kherson,1
GPE-Kiev,65
GPE-Kishinev,1
GPE-Kochi,1
GPE-Kodersdorf,2
GPE-Kollam,1
GPE-Koln,1
GPE-Kozloduy,1
GPE-Kraków,20
GPE-Krk,1
GPE-Krumovo,1
GPE-Köln,1
GPE-Lahore,27
GPE-Latvia,34
GPE-Le-Touquet-Paris-Plage,3
GPE-Leeds,6
GPE-Lesotho,1
GPE-Liberia,1
GPE-Libya,1
GPE-Liechtenstein,5
GPE-Limoges,1
GPE-Lisbon,6
GPE-Lithuania,52
GPE-Liverpool,11
GPE-London,577
GPE-Londonderry,2
GPE-Louisiana,1
GPE-Lower-Rhine-region,1
GPE-Lubmin,21
GPE-Lugano,2
GPE-Luxembourg,21
GPE-Lviv,4
GPE-Löbau,2
GPE-Macedonia,2
GPE-Madrid,15
GPE-Malaga,10
GPE-Malaysia,4
GPE-Mali,1
GPE-Malta,7
GPE-Manchester,8
GPE-Mariupol,1
GPE-Marrakesh,2
GPE-Marseille,3
GPE-Mecklenburg-Vorpommern,10
GPE-Memmingen,1
GPE-Mexico,4
GPE-Mikonos,1
GPE-Milan,14
GPE-Modlin,11
GPE-Moldova,9
GPE-Montenegro,1
GPE-Morocco,7
GPE-Moscow,117
GPE-Mosnov,1
GPE-Mulheim-an-der-Ruhr,2
GPE-Multan,6
GPE-Mumbai,5
GPE-Munich,5
GPE-München,10
GPE-Nairobi,1
GPE-Nanital,1
GPE-Napoli,5
GPE-Nazareth,1
GPE-Netherlands,1
GPE-New-Delhi,1
GPE-New-Deli,1
GPE-New-York,11
GPE-New-Zealand,2
GPE-Newcastle,9
GPE-Nezalezhnoe,1
GPE-Nigeria,1
GPE-Nitra,1
GPE-North-Carolina-US-State,2
GPE-North-Korea,7
GPE-North-Korea-KLDR,1
GPE-North-Rhine-Westphalia,1
GPE-North-Shields,1
GPE-Northern-Ireland,145
GPE-Northwood,1
GPE-Norway,57
GPE-Nottingham,6
GPE-Nuremberg,4
GPE-Oslo,6
GPE-Ostrava,4
GPE-Ottawa,6
GPE-Oxford,2
GPE-Padova,1
GPE-Padua,1
GPE-Pakistan,256
GPE-Palermo,1
GPE-Palestine,2
GPE-Palma-de-Mallorca,2
GPE-Paphos,1
GPE-Paraguay,1
GPE-Pardubice,6
GPE-Paris,50
GPE-Peru,4
GPE-Pescara,1
GPE-Peshawar,8
GPE-Philadelphia,1
GPE-Pisa,2
GPE-Piza,1
GPE-Plovdiv,21
GPE-Plymouth,3
GPE-Poland,474
GPE-Poland-Lesser-Poland-Voivodeship,1
GPE-Poland-Masovian-Voivodeship,1
GPE-Porto,4
GPE-Portugal,193
GPE-Poznań,4
GPE-Prague,63
GPE-Punjab,45
GPE-Pyongyang,1
GPE-Pyrzowice,2
GPE-Qatar,8
GPE-Radom,1
GPE-Rajasthan,2
GPE-Rawalpindi,19
GPE-Republic-of-Croatia,1
GPE-Republic-of-South-Africa,1
GPE-Reszów,1
GPE-Riga,5
GPE-Romania,56
GPE-Rome,22
GPE-Rotterdam,4
GPE-Ruanda,1
GPE-Ruse-Buglaria,1
GPE-Russia,717
GPE-Rzeszów,1
GPE-Saint-Petersburg,8
GPE-Salisbury,13
GPE-Salzburg,1
GPE-Santiago,1
GPE-Santiago-de-Compostela,1
GPE-Santorini,1
GPE-Saudi-Arabia,3
GPE-Saxony,3
GPE-Schengen,1
GPE-Schleswig-Holstein,3
GPE-Scotland,32
GPE-Serbia,6
GPE-Seville,2
GPE-Shanghai,1
GPE-Shannon,2
GPE-Sheffield,6
GPE-Shekhupura,3
GPE-Silesian-Voivodeship,1
GPE-Sindh,1
GPE-Singapore,5
GPE-Sion,2
GPE-Skopje,1
GPE-Slovakia,45
GPE-Slovenia,1
GPE-Sochi,11
GPE-Sofia,57
GPE-Solihull,1
GPE-Somalia,2
GPE-South-Carolina-US-State,1
GPE-South-Korea,6
GPE-Southampton,1
GPE-Southern-Europe,1
GPE-Spain,248
GPE-Stockholm,12
GPE-Stralsund,6
GPE-Strasbourg,11
GPE-Sussex,1
GPE-Sweden,161
GPE-Swinoujscie,4
GPE-Switzerland,30
GPE-Syria,22
GPE-Tallinn,3
GPE-Tbilisi,2
GPE-Tehran,4
GPE-Tel-Aviv,3
GPE-Thailand,1
GPE-The-North-Pole,1
GPE-Thessaloniki,1
GPE-Thiruvananthapuram,1
GPE-Timisoara,13
GPE-Tokyo,2
GPE-Torino,1
GPE-Tunisia,1
GPE-Turkey,52
GPE-Turkmenistan,2
GPE-UAE,1
GPE-USA,481
GPE-USA-Alabama,1
GPE-USSR,8
GPE-Udaipur,1
GPE-Ukraine,591
GPE-Ulster,4
GPE-United-States-of-Europe,2
GPE-Ust-Luga,5
GPE-Valencia,4
GPE-Valencian-Community,1
GPE-Varna,5
GPE-Vatican,3
GPE-Vauxhall-factory,1
GPE-Veliko-Tarnovo,1
GPE-Velke-Kapusany,1
GPE-Venezia,7
GPE-Venezuela,1
GPE-Venice,1
GPE-Veszprém,1
GPE-Vidin,1
GPE-Vienna,12
GPE-Vietnam,5
GPE-Vyborg,15
GPE-Wales,14
GPE-Warsaw,77
GPE-Warwickshir,1
GPE-Washington,33
GPE-WashingtonDC,58
