clID,Count
PRO-Channel-4,1
GPE-Czechoslovakia,1
ORG-Hospodarske-noviny,1
ORG-Northern-Ireland-Affairs-Committe,1
PRO-Paris-Agreement,1
PRO-NYTimes,1
GPE-Bratislava,1
ORG-BuzzFeed-Inc,1
PER-Jean-Yves-Le-Drian,1
PRO-Mini-Car-Model,1
PER-Tom-Brake,1
ORG-AG-Recruitment-And-Management,1
PER-Miroslav-Singer,1
GPE-Peshawar,1
219,1
220,1
221,1
223,1
224,1
225,1
226,1
227,1
228,1
PER-Mamnoon-Hussain,1
232,1
233,1
234,1
235,1
236,1
PER-David-Cameron,1
LOC-Pacific,1
ORG-Wizz-Air,1
ORG-TV-Nova-s.r.o.,1
PER-Keir-Starmer,1
ORG-Utvar-pro-odhalovani-org-zlocinu,1
PRO-Vauxhall-brand,1
ORG-SCL-Group,1
PRO-Daily-Express,1
ORG-British-Pakistani-Christian-Association,1
ORG-Ministry-of-Foreign-Affairs-Italy,1
PRO-Airbus-A380,1
ORG-United-States-Congress,1
GPE-Malta,1
PRO-Novinky.cz,1
PER-Priti-Patel,1
PER-Salman-Rushdie,1
GPE-Iraq,1
ORG-Breitbart-News,1
PER-Petracek,1
PER-Chris-Grayling,1
ORG-Telefonica,1
PRO-European-Social-Fund,1
ORG-EURACTIV.cz,1
PRO-Framework-Nations-Concept,1
GPE-Washington,1
ORG-Electoral-Commission-UK,1
ORG-Cesky-rozhlas,1
PRO-Astra-car-model,1
PER-Bob-Posner,1
ORG-ComRes-Ltd,1
PER-Wilson-Chowdrhy,1
GPE-North-Korea-KLDR,1
ORG-New-Flemish-Alliance,1
ORG-US-National-Library-of-Medicine,1
GPE-Eymet,1
PER-Tomas-Zdechovsky,1
GPE-Syria,1
PRO-Rome-Declaration,1
GPE-Warwickshir,1
PRO-Le-Figaro-newspaper,1
PER-Uhuru-Kenyatta,1
ORG-Trinecke-zelezarny-Moravia-Steel,1
PER-Josef-Jirasek,1
LOC-Chong-Alay,1
PRO-The-Quran,1
GPE-Luxembourg,1
GPE-Bergerac,1
PER-Adolf-Hitler,1
PER-Ann-Hidalgo,1
PRO-Sky-News-TV,1
ORG-Generali-CEE-Holding,1
PER-Lukas-Kovanda,1
ORG-Radio-Free-Europe-Radio-Liberty,1
ORG-Queens-University-Belfast,1
PRO-Cesky-rozhlas-Plus,1
PER-Christopher-Wylie,1
PER-Steffen-Hoffman,1
PER-Francesca-McDonagh,1
ORG-Fenix-Trading-company,1
PER-Irum-Asim,1
GPE-Karachi,1
ORG-Czech-Television-Ceska-Televize,1
